department,first_name,last_name,rmp_score,num_reviews
English,Giorgina,Paiella,4.7,17
English,Steve,Allaback,4.3,16
English,Richard,Helgerson,4.0,15
English,Melody,Jue,4.4,14
English,Megan,Fernandes,4.4,14
English,Rachael,King,3.0,13
English,Jennifer,Wicke,4.7,13
English,Daniel,Reeve,3.2,12
English,Arpi,Movsesian,4.9,11
English,Adriane,Friedl,3.7,11
English,Jonathan,Forbes,4.8,11
English,Porter,Abbott,4.0,11
English,Colin,Carman,4.3,11
English,Kevin,Kearney,4.6,10
English,Patricia,Morland,4.4,10
English,Jeff,Beckstrand,2.9,10
English,Shannon,Meyer,2.0,9
English,Geoffrey,McNeil,3.9,8
English,Allison,Carruth,3.1,8
English,Billy,Collins,4.8,8
English,Talya,Meyers,3.8,8
English,Rob,Wallace,4.6,7
English,Mike,Frangos,4.7,7
English,Joyce,King,1.7,6
English,Brandon,Fastman,4.8,6
English,Pavneet,Aulakh,4.8,6
English,Catherine,Zusky,4.8,6
English,Zia,Isola,4.6,5
English,Brent,Brinkman,3.2,5
English,Kristen,McCants,4.4,5
English,Leah,Norris,5.0,5
English,Donna,Ellard,4.4,4
English,Kyle,Bucy,5.0,4
English,Jamal,Russell,4.3,4
English,Susan,Keller,2.3,4
English,Chip,Badley,4.2,4
English,Jeremy,Chow,4.0,3
English,Ryan,Leach,5.0,3
English,Cherrie,Moraga,4.0,3
English,Charlotte,Becker,4.7,3
English,Cathy,Thomas,3.3,3
English,Theresa,Russ,1.8,2
English,Judith,Paltin,1.0,2
English,Amrah,Salomón,2.0,2
English,Emily,Zinn,4.5,2
English,Shannon,Brennan,5.0,2
English,Kristy,McCants,5.0,2
English,Alanna,Bartolini,4.5,2
English,Shaun,Nowicki,5.0,2
English,Zach,Horton,4.3,2
English,Jessica,Ramsay,5.0,1
English,Maria,Fedorova,5.0,1
English,Abigail,Drodge,5.0,1
English,Glyn,Cox,5.0,1
English,Kaaronica,Evans-Ware,4.0,1
English,Tyler,Shoemaker,5.0,1
English,Jonathan,Callies,4.5,1
English,Lara,Rutherford,5.0,1
English,Heidi,Amin-Hong,5.0,1
English,Randall,Rightmire,1.0,1
English,Daniel,Tybjerg,5.0,1
English,Paul,Megna,4.5,1
English,Christine,Weidner,4.0,1
English,Lindsay,Thomas,4.5,1
English,Tyler,Sage,5.0,1
English,James,Pulizzi,4.5,1
English,Celeste,McAlpin-Levitt,5.0,1
English,Leslie,Gutierrez-Jones,0.0,0
English,Margaret,McCurtrey,0.0,0
English,Terry,Santos,0.0,0
English,Clinton,Terrell,0.0,0
English,Olivia,Henderson,0.0,0
English,Christopher,Walker,0.0,0
English,Kenneth,Smith,0.0,0
English,Sandra,Starkey,0.0,0
English,Evan,McDonald,0.0,0
English,Ryan,Hunter,0.0,0
Statistics,Uma,Ravat,2.4,152
Statistics,Brian,Wainwright,3.0,124
Statistics,Julie,Swenson,4.3,98
Statistics,Andrew,Carter,3.1,68
Statistics,Katie,Coburn,3.3,43
Statistics,Wendy,Meiring,2.8,39
Statistics,Karen,GRIGORIAN,2.6,32
Statistics,Raisa,Feldman,3.0,31
Statistics,Sreenivasa,Jammalamadaka,4.4,30
Statistics,Sang-Yun,Oh,2.3,27
Statistics,Guo,Yu,2.9,27
Statistics,Ian,Duncan,3.0,25
Statistics,Zimu,Zhu,3.5,22
Statistics,Ali,Abuzaid,3.6,20
Statistics,Puja,Pandey,4.3,20
Statistics,Hal,Pedersen,2.1,18
Statistics,Tomoyuki,Ichiba,3.8,16
Statistics,Michael,Ludkovski,3.3,16
Statistics,Alexander,Shkolnik,3.7,14
Statistics,V.,PALANIAPPAN,3.7,9
Statistics,Xiyue,Liao,2.7,6
Statistics,Tan,Ying,4.7,6
Statistics,Alexander,Franks,4.8,6
Statistics,Gareth,Peters,3.6,5
Statistics,Gareth,Peters,3.6,5
Statistics,Dawn,Holmes,3.3,160
Statistics,Michael,Nava,2.3,70
Statistics,Saad,Mouti,2.4,70
Statistics,Katherine,Shatskikh,1.8,53
Statistics,Mack,Galloway,2.3,43
Statistics,John,Hsu,3.3,43
Statistics,Myung,Jiyoun,2.8,41
Statistics,Wade,Herndon,4.3,34
Statistics,Janos,Englander,1.9,29
Statistics,Laura,Baracaldo,1.8,24
Statistics,Esteban,Chavez,3.5,22
Statistics,Moritz,Voss,3.3,20
Statistics,Doris,Padilla,2.9,20
Statistics,Sveinn,Olafsson,3.9,19
Statistics,Jacob,Serup,3.0,19
Statistics,Sudeep,Bapat,4.4,18
Statistics,Nils,Detering,2.8,17
Statistics,ZHIJIAN,LI,2.5,17
Statistics,Yidan,Sun,2.6,17
Statistics,Roy,Tania,2.3,16
Statistics,Jingyi,He,1.3,15
Statistics,Tao,Chen,4.0,15
Statistics,Stephane,Guerrier,3.0,14
Statistics,Travis,Loux,3.9,14
Statistics,Jaya,Bishwal,3.4,14
Statistics,Radu,Lazar,2.5,14
Statistics,Stephane,Guerrier,3.0,14
Statistics,Alexander,Petersen,3.7,14
Statistics,Sreenivas,Konda,4.5,13
Statistics,Guillaume,Bonnet,2.2,13
Statistics,Maryann,Hohn,4.2,13
Statistics,Ethan,Marzban,3.1,12
Statistics,Rita,Ray,3.5,11
Statistics,Daniel,Zanger,1.6,11
Statistics,Trevor,Ruiz,3.6,11
Statistics,Neeraj,Misra,2.2,10
Statistics,John,Kloke,2.2,10
Statistics,Emanuele,Taufer,1.2,9
Statistics,Mengye,Liu,2.0,8
Statistics,Giri,Gopalan,4.9,8
Statistics,Wenjian,Liu,3.0,8
Statistics,Vasudevan,Mangalam,2.8,8
Statistics,Binh,Pham,3.3,8
Statistics,G,Brunick,2.1,8
Statistics,Mengyang,Gu,3.8,8
Statistics,Peter,Chi,4.9,7
Statistics,Lizzie,Spencer,1.7,7
Statistics,Andrey,Sarantsev,4.0,7
Statistics,Adam,Tashman,2.5,7
Statistics,Sunpeng,Duan,2.5,6
Statistics,CC,Chronopoulou,1.3,6
Statistics,Minwoo,Park,2.2,6
Statistics,Brain,Wainwright,3.2,6
Statistics,Adam,Waterbury,3.4,5
Statistics,Roger,Hayne,2.6,5
Statistics,Srikanth,Iyer,1.9,5
Statistics,Qiheng,Guo,2.8,5
Statistics,Marick,Sinay,3.8,5
Statistics,Mingzhao,Hu,4.8,4
Statistics,Rohini,Kumar,3.5,4
Statistics,Rodrigo,Targino,1.0,4
Statistics,Jyh-Jen,Shiau,1.0,4
Statistics,Claire,Mouminoux,1.0,3
Statistics,Debasis,Sengupta,3.3,3
Statistics,Pierre-Olivier,Goffard,4.3,3
Statistics,Julie,Shan,4.0,3
Statistics,Sooie-Hoe,Loke,2.3,3
Statistics,Osvaldo,Israel,2.0,3
Statistics,Varvara,Kulikova,4.7,3
Statistics,Vilmos,Prokaj,1.5,2
Statistics,Cosmin,Borsa,1.5,2
Statistics,Theofanis,Sapatinas,2.5,2
Statistics,Raj,Sau,4.5,2
Statistics,Mackenzie,Wildman,4.0,2
Statistics,Avery,Anderson,2.0,2
Statistics,Marco,Frittelli,4.3,2
Statistics,Changyuan,Li,2.0,2
Statistics,Jarad,Niemi,5.0,1
Statistics,Panayiotis,Skordi,5.0,1
Statistics,Bret,Holladay,5.0,1
Statistics,Aritra,Ghosal,1.0,1
Statistics,Jason,Freeberg,5.0,1
Statistics,Fouskakis,Dimitrsium,4.5,1
Statistics,Li,Sun,1.0,1
Statistics,Todd,Gross,4.0,1
Statistics,Sarah,Marquis,2.0,1
Statistics,Ingmar,Sturm,2.0,1
Statistics,Romuald,Elie,3.5,1
Statistics,Janet,Duncan,0.0,0
Statistics,Mengye,Gu,0.0,0
Statistics,Sudhir,Paul,0.0,0
Statistics,Youhong,Lee,0.0,0
Statistics,P,Skordi,0.0,0
Statistics,Juan,Mejia,0.0,0
Statistics,Riccardo,Gatto,0.0,0
Statistics,Hal,Pederson,0.0,0
Statistics,Gyrgy,Terdik,0.0,0
Statistics,Gavin,Wu,0.0,0
Psychology,Alan,Fridlund,4.1,501
Psychology,Stanley,Klein,4.3,205
Psychology,Tamsin,German,4.5,198
Psychology,Vanessa,Woods,3.5,108
Psychology,Zoe,Liberman,3.3,94
Psychology,David,Sherman,3.6,72
Psychology,Jonathan,Schooler,3.5,62
Psychology,Skirmantas,Janusonis,4.0,58
Psychology,Nicole,Albada,4.7,54
Psychology,Tod,Kippin,3.2,54
Psychology,Samantha,Scudder,4.6,50
Psychology,James,Roney,3.4,49
Psychology,Richard,Mayer,3.7,40
Psychology,Leda,Cosmides,3.4,39
Psychology,Nancy,Collins,4.8,35
Psychology,Miguel,Eckstein,4.1,34
Psychology,Heejung,Kim,3.4,30
Psychology,Kyle,Ratner,4.4,28
Psychology,Hongbo,Yu,3.6,26
Psychology,Ron,Keiflin,4.2,21
Psychology,Melinda,Baham,3.8,21
Psychology,Barry,Giesbrecht,4.5,20
Psychology,Emily,Jacobs,4.3,18
Psychology,Annie,Wertz,5.0,11
Psychology,Erika,Felix,3.3,6
Psychology,Melissa,Consoli,3.2,5
Psychology,Regina,Lapate,4.4,5
Psychology,Jon,Goodwin,5.0,4
Psychology,Ikuko,Smith,3.5,4
Psychology,Matthew,Quirk,3.0,4
Psychology,Miya,Barnett,5.0,3
Psychology,Alexandra,Chambers,4.2,3
Psychology,Russell,Revlin,3.7,203
Psychology,Karen,Szumlinski,4.5,78
Psychology,Shelly,Gable,4.4,73
Psychology,Elliott,Ihm,4.5,69
Psychology,Thomas,Sprague,4.6,64
Psychology,Brenda,Major,3.0,49
Psychology,Jeff,Niehaus,4.6,46
Psychology,Katerina,Ford,1.9,46
Psychology,Michael,Miller,3.8,43
Psychology,Christian,Herrera,1.9,42
Psychology,Randy,Corpuz,4.6,39
Psychology,Mary,Hegarty,3.0,39
Psychology,Aaron,Ettenberg,4.6,36
Psychology,Ben,Reese,2.9,33
Psychology,Diane,MacKie,3.2,27
Psychology,Daniel,Conroy-Beam,4.2,26
Psychology,Bianca,Acevedo,1.6,26
Psychology,Kasie,Mays,2.7,25
Psychology,Barbara,Thayer,3.3,24
Psychology,Jennifer,Guardia,1.7,20
Psychology,Alexander,Swan,2.5,17
Psychology,Michael,Mrazek,4.5,15
Psychology,Caitlin,Taylor,3.7,15
Psychology,Linda,Juang,3.1,14
Psychology,Logan,Fiorella,4.3,14
Psychology,Elaine,German,4.5,13
Psychology,R,Relvin,2.7,13
Psychology,Ami,Cohen,2.8,11
Psychology,Smaranda,Lawrie,5.0,10
Psychology,Paul,Kovacs,3.8,9
Psychology,Richard,Gramzow,5.0,8
Psychology,Thai,Chu,3.9,8
Psychology,David,Hamilton,3.6,8
Psychology,Amedee,Martella,5.0,8
Psychology,Brian,Lopez,4.8,7
Psychology,Janusonis,Skirmantas,4.5,6
Psychology,Michael,Beyeler,5.0,6
Psychology,Luke,Janes,4.3,6
Psychology,Scott,Grafton,4.3,6
Psychology,James,Blascovich,3.1,5
Psychology,Molly,Metz,2.4,5
Psychology,Cynthia,Gangi,4.9,5
Psychology,Jessica,Hai,4.5,4
Psychology,Jeff,Bowen,4.5,4
Psychology,Joannalee,Campbell,3.0,4
Psychology,Ben,Mooneyham,4.5,3
Psychology,John,Protzko,4.2,3
Psychology,Rachel,Penton,3.3,3
Psychology,Andy,Alexander,4.0,3
Psychology,Zoe,Kinias,3.5,3
Psychology,Youngki,Hong,4.0,3
Psychology,Leo,Chavez,3.7,3
Psychology,Alyssa,Lawson,5.0,3
Psychology,Celeste,Pilegard,4.3,3
Psychology,Payton,Small,4.5,2
Psychology,Adar,Eisenbruch,4.0,2
Psychology,Andrew,Choi,3.0,2
Psychology,Jim,Blascovich,3.0,2
Psychology,Tessa,Dover,5.0,2
Psychology,Kyle,Ploense,4.0,2
Psychology,Spencer,Mermelstein,5.0,2
Psychology,Jennifer,Wenzel,4.3,2
Psychology,Arlene,Ortiz,2.5,2
Psychology,Arturo,Deza,5.0,1
Psychology,Mandy,Cisler,4.0,1
Psychology,Steve,Smith,5.0,1
Psychology,Sam,Castillo,2.0,1
Psychology,Katy,Walter,4.0,1
Psychology,Danielle,King,5.0,1
Psychology,Delwin,Carter,5.0,1
Psychology,Alison,Cerezo,4.0,1
Psychology,Viki,Papadakis,1.0,1
Psychology,Chelsea,Brown,3.0,1
Psychology,Jessica,Roeder,4.5,1
Psychology,Michael,Furlong,2.5,1
Psychology,Aaron,Haddock,5.0,1
Psychology,Stephen,Mack,5.0,1
Psychology,Jonna,Joy,4.0,1
Psychology,Jason,Anderson,1.0,1
Psychology,Jill,Sharkey,0.0,0
Psychology,Bailey,Immel,0.0,0
Psychology,Vinnie,Wu,0.0,0
Psychology,Anudhi,Munasinghe,0.0,0
Psychology,Elliot,Rodger,0.0,0
Psychology,Farshid,Moshrefi,0.0,0
Psychology,Anthony,Scroggins,0.0,0
Psychology,Nils,Reimer,0.0,0
Psychology,Gregory,Ashby,0.0,0
Psychology,Hagland,,0.0,0
Psychology,Allie,Mittelsted,0.0,0
Sociology,William,Robinson,3.5,133
Sociology,Tara,Tober,4.6,110
Sociology,Victor,Rios,4.2,95
Sociology,France,Twine,2.6,58
Sociology,Elena,Raymond,3.2,51
Sociology,Craig,Rawlings,4.7,38
Sociology,Kevin,Whitehead,4.3,30
Sociology,Simonetta,Falasca,3.7,27
Sociology,Jason,Turowetz,4.5,25
Sociology,Tristan,Bridges,4.6,25
Sociology,Denise,Segura,2.3,21
Sociology,Summer,Gray,4.9,20
Sociology,Catherine,Taylor,3.4,20
Sociology,Geoffrey,Raymond,4.5,19
Sociology,Hannah,Wohl,3.5,13
Sociology,Erik,Love,4.2,12
Sociology,Tagart,Sobotka,4.4,10
Sociology,Jessica,Espino,2.3,6
Sociology,Phung,Su,2.8,5
Sociology,Terrell,Winder,4.6,5
Sociology,H,Zetzer,4.3,4
Sociology,Ke,Anderson,2.8,4
Sociology,Waverly,Duck,5.0,3
Sociology,John,Baldwin,3.7,362
Sociology,Howard,Winant,2.5,143
Sociology,Avery,Gordon,3.3,111
Sociology,Gordon,Abra,3.8,84
Sociology,John,Foran,4.6,45
Sociology,Baldwin,Janice,3.8,39
Sociology,Raymond,Clemencon,3.7,36
Sociology,John,Mohr,3.9,35
Sociology,Alicia,Cast,4.7,33
Sociology,Kum,Bhavnani,4.6,31
Sociology,Denise,Bielby,2.8,30
Sociology,Xuan,Santos,4.2,26
Sociology,Kevin,Anderson,3.7,25
Sociology,Noah,Friedkin,2.9,25
Sociology,Fernando,Lopez-Alves,3.9,24
Sociology,Timothy,Mechlinski,3.8,19
Sociology,Jennifer,Earl,3.6,19
Sociology,Oscar,Soto,5.0,19
Sociology,John,Sutton,4.3,19
Sociology,Reginald,Daniel,4.1,18
Sociology,Jon,Cruz,4.1,18
Sociology,Nikki,Jones,4.3,18
Sociology,Ralph,Armbruster,3.7,18
Sociology,Yader,Lanuza,3.9,17
Sociology,Zachary,King,4.8,17
Sociology,Erika,Arenas-Velazquez,2.0,14
Sociology,Dana,Kornberg,2.7,14
Sociology,Richard,Widick,3.8,14
Sociology,Molly,George,4.2,14
Sociology,Zakiya,Luna,1.6,13
Sociology,Danielle,Hidalgo,3.0,13
Sociology,Fatima,Suarez,3.0,13
Sociology,Sylvanna,Falcon,3.3,11
Sociology,Shae,Miller,2.3,10
Sociology,jean,beaman,2.5,10
Sociology,Amandeep,Sandhu,3.2,10
Sociology,Gene,Lerner,2.6,9
Sociology,Clayton,Childress,4.9,9
Sociology,Steven,Osuna,5.0,8
Sociology,Debra,Guckenheimer,2.0,8
Sociology,Monica,Lomeli,3.4,8
Sociology,Greg,Goalwin,4.7,7
Sociology,Darwin,Bondgraham,3.4,7
Sociology,Logan,Klien,3.9,7
Sociology,Rachel,Parker,2.9,7
Sociology,Ingrid,Li,4.5,6
Sociology,Ry,Brennan,3.2,6
Sociology,Amy,Martinez,3.2,6
Sociology,Krista,Bywater,2.1,6
Sociology,Sprague,Jeb,4.1,5
Sociology,.,Ro,3.9,5
Sociology,Joan,Budesa,4.8,5
Sociology,Brooke,Neely,4.5,4
Sociology,Nicki,Cole,4.9,4
Sociology,Alison,Crossley,4.6,4
Sociology,Kristopher,Kohler,4.5,4
Sociology,Erik,Nelson,3.3,4
Sociology,Elizabeth,Rahilly,4.5,3
Sociology,Gabrielle,Gonzales,5.0,3
Sociology,Neda,Maghbouleh,4.5,3
Sociology,J,Sterphone,5.0,3
Sociology,Ben,Manski,3.7,3
Sociology,Sarah,Thébaud,3.0,2
Sociology,Edward,Telles,2.0,2
Sociology,Maria,Charles,1.5,2
Sociology,Daniel,Armanino,4.3,2
Sociology,Tonya,Lindsey,5.0,2
Sociology,Lillian,Jungleib,5.0,1
Sociology,Gursan,Senalp,5.0,1
Sociology,Megan,Tabag,5.0,1
Sociology,Jasmine,Kelekay,1.0,1
Sociology,Rolando,Longoria,5.0,1
Sociology,Rebecca,Romo,5.0,1
Sociology,Jonathan,Gomez,3.0,1
Sociology,Veronica,Montes,5.0,1
Sociology,Stanley,Ellis,5.0,1
Sociology,Lauren,Alfrey,5.0,1
Sociology,Ali,Hendley,4.0,1
Sociology,Idalia,Leon,5.0,1
Sociology,David,Feldman,0.0,0
Sociology,James,Moody,0.0,0
Sociology,Don,Zimmerman,0.0,0
Sociology,Verta,Taylor,0.0,0
Sociology,Emily,Crutcher,0.0,0
Sociology,Cierra,Sorin,0.0,0
Sociology,Sarah,Rios,0.0,0
Sociology,Stacie,Furia,0.0,0
Sociology,Ian,Waller,0.0,0
Sociology,Danielle,Hidalgo,0.0,0
Economics,Bob,Anderson,3.4,220
Economics,Cindy,Benelli,2.8,202
Economics,John,Hartman,2.2,170
Economics,Javier,Birchenall,2.4,111
Economics,Kelly,Bedard,3.0,103
Economics,Peter,Rupert,2.8,96
Economics,Scott,Fulkerson,4.3,65
Economics,Ted,Bergstrom,2.1,60
Economics,Alisa,Tazhitdinova,2.5,51
Economics,Ryan,Oprea,4.3,48
Economics,Cheng-Zhong,Qin,2.5,47
Economics,Doug,Steigerwald,2.9,44
Economics,Olivier,Deschenes,4.1,44
Economics,Youssef,Benzarti,4.6,39
Economics,Lanny,Ebenstein,3.1,31
Economics,Yueyuan,Ma,2.0,24
Economics,Antony,Millner,2.6,17
Economics,Matthew,Lang,3.4,16
Economics,Ted,Frech,3.1,16
Economics,Peter,Kuhn,4.0,12
Economics,Ignacio,Esponda,5.0,11
Economics,Julia,Lowell,3.3,11
Economics,Clement,Chaisemartin,4.3,6
Economics,Harmon,J,3.5,3
Economics,Robert,Crouch,3.0,228
Economics,Jon,Sonstelie,3.4,168
Economics,Henry,Sander,3.6,100
Economics,Rich,Watson,3.2,99
Economics,Lint,Barrage,2.1,76
Economics,Zack,Grossman,2.6,72
Economics,Lisa,Maass,4.5,61
Economics,Miguel,Helleseter,2.1,54
Economics,Rod,Garratt,4.3,53
Economics,Doug,Morgan,2.1,50
Economics,Kathy,Marshall,2.5,47
Economics,Donald,Loster,3.6,46
Economics,Glenn,Owen,3.1,44
Economics,Philip,Babcock,4.1,41
Economics,Thomas,Koch,2.3,40
Economics,Gary,Charness,3.2,40
Economics,Perry,Shapiro,2.1,38
Economics,Emanuel,Vespa,2.0,38
Economics,Neeru,Mehra,2.0,37
Economics,Robert,Deacon,3.5,36
Economics,Susan,Grover,3.8,35
Economics,Charles,Stuart,2.6,32
Economics,Nick,Schneider,3.8,31
Economics,Marek,Kapicka,2.5,31
Economics,Leeann,Kryder,4.3,28
Economics,Richard,Startz,3.0,21
Economics,Sevgi,Yuksel,2.4,20
Economics,Eileen,Sheridan,3.8,18
Economics,Robert,Heilmayr,4.9,17
Economics,Henning,Bohn,3.4,17
Economics,Seth,Borgo,4.1,16
Economics,Stephen,Leroy,2.9,14
Economics,Daniel,Lawver,1.8,12
Economics,Huy,Nguyen,4.7,12
Economics,Llad,Phillips,3.4,12
Economics,Paulina,Vallejo,2.3,11
Economics,Gonzalo,Vazquez-Bare,2.2,10
Economics,.,Fanchon,1.5,10
Economics,Kevin,Welding,5.0,10
Economics,William,Comanor,3.8,9
Economics,Lisa,Gray,3.8,8
Economics,Robert,Lowes,4.2,8
Economics,Ishita,Nandi,4.0,8
Economics,Miguel,Hellester,2.0,8
Economics,Bree,Lang,4.7,6
Economics,David,Silver,3.6,5
Economics,Charles,Kolstad,2.6,5
Economics,Heather,Royer,3.9,5
Economics,Jeffrey,Dubin,2.1,4
Economics,Maya,Rossin-Slater,4.8,4
Economics,Corey,White,5.0,4
Economics,Alan,Ebenstein,3.0,4
Economics,Nicole,Iannaccone,5.0,4
Economics,Julian,Neira,4.8,3
Economics,Chad,Caughell,4.3,3
Economics,Jack,Erb,5.0,3
Economics,R,Rodriguez,3.5,3
Economics,Christopher,Goodwin,3.0,3
Economics,Ruth,Morales,5.0,2
Economics,Spencer,Sween,5.0,2
Economics,Jason,Vosburgh,5.0,2
Economics,Miguel,Helleseter,2.5,2
Economics,David,Davis,4.0,2
Economics,Adam,Wright,5.0,2
Economics,Thomas,Zimmerfaust,5.0,1
Economics,Stefanie,Fischer,5.0,1
Economics,Xhulio,Uruci,2.0,1
Economics,Dennis,Clark,4.0,1
Economics,Niklas,Hunter,3.0,1
Economics,Jinglan,Zhang,0.0,0
Economics,Erik,Eyster,0.0,0
Economics,James,Tener,0.0,0
Economics,Russel,Pyne,0.0,0
Economics,Edwin,Minekime,0.0,0
Economics,Barbara,Olivia,0.0,0
Economics,Erik,Ester,0.0,0
Economics,Jason,Vsoburgh,0.0,0
Economics,Jason,Maier,0.0,0
Chemistry,Scott,Price,4.6,381
Chemistry,Crisjoe,Joseph,4.1,365
Chemistry,Bryanna,Sylvester,3.6,362
Chemistry,Darby,Feldwinn,3.0,224
Chemistry,Morgan,Gainer,3.4,149
Chemistry,Robert,Lewis,4.4,111
Chemistry,Mercy,Anyika,3.3,96
Chemistry,Steve,Buratto,4.1,71
Chemistry,Christopher,Bernt,2.9,69
Chemistry,Thomas,Pettus,2.3,66
Chemistry,Lior,Sepunaru,4.3,64
Chemistry,Leroy,Laverman,4.1,54
Chemistry,Bruce,Lipshutz,4.0,40
Chemistry,Mike,Bowers,1.6,32
Chemistry,Norbert,Reich,2.2,32
Chemistry,Javier,Alaniz,4.4,31
Chemistry,Liming,Zhang,2.0,26
Chemistry,Trevor,Hayton,2.8,20
Chemistry,Herb,Waite,3.5,18
Chemistry,Armen,Zakarian,4.3,16
Chemistry,Yang,Hai,2.8,11
Chemistry,Faye,Walker,1.0,10
Chemistry,Horia,Metiu,3.0,10
Chemistry,Vojtech,Vlcek,2.3,7
Chemistry,Andrea,Carlini,3.0,3
Chemistry,Petra,Koppen,4.1,248
Chemistry,Thomas,Hooker,1.9,188
Chemistry,Kalju,Kahn,3.2,106
Chemistry,Justin,Russak,3.0,76
Chemistry,Duane,Sears,2.7,74
Chemistry,Nathan,Svadlenak,2.2,53
Chemistry,Stan,Anderson,3.5,39
Chemistry,Mattanjah,Vries,3.5,38
Chemistry,Joan,Shea,3.6,35
Chemistry,Thuc-Quyen,Nguyen,3.9,31
Chemistry,Song-I,Han,2.4,29
Chemistry,Gabriel,Menard,2.6,26
Chemistry,Mahdi,Abu-Omar,4.4,24
Chemistry,Eric,Engel,4.9,23
Chemistry,Frank,Brown,2.8,23
Chemistry,Kevin,Plaxco,4.3,21
Chemistry,John,Perona,2.4,16
Chemistry,Stanley,Parsons,2.7,15
Chemistry,Martin,Moskovits,2.9,15
Chemistry,Dan,Little,4.3,12
Chemistry,Luc,Jaeger,2.8,10
Chemistry,Nicholas,Isley,2.9,9
Chemistry,Melanie,Susman,4.1,9
Chemistry,Faady,Siouri,4.8,9
Chemistry,Alison,Butler,3.1,9
Chemistry,Elizabeth,Ilardi,4.4,5
Chemistry,Anika,Odukale,1.4,5
Chemistry,Rob,Levenson,3.7,5
Chemistry,Fred,Wudl,2.7,5
Chemistry,Sarah,Schoonraad,5.0,4
Chemistry,Yang,Yang,4.8,4
Chemistry,Kelsey,Dowdy,4.6,4
Chemistry,David,Lum,3.0,4
Chemistry,Les,Burnett,1.4,4
Chemistry,Petra,Coppen,5.0,3
Chemistry,Paula,Bruice,1.0,3
Chemistry,Irene,Chen,2.7,3
Chemistry,Jerry,Larue,4.7,3
Chemistry,Daniel,Roa,2.3,3
Chemistry,Chuck,Huber,2.7,3
Chemistry,Julianne,Truong,4.5,2
Chemistry,Rebecca,Durr,4.5,2
Chemistry,Dean,Morales,5.0,2
Chemistry,Peter,Ford,2.0,2
Chemistry,Selena,Staun,2.5,2
Chemistry,Po,Huang,3.3,2
Chemistry,Julia,Ortony,4.0,2
Chemistry,Guillermo,Bazan,4.0,2
Chemistry,Meredith,Roberts,5.0,2
Chemistry,Donald,Dunn,2.5,2
Chemistry,Nivaldo,Tro,5.0,1
Chemistry,Neil,Eschmann,3.5,1
Chemistry,Michael,Tro,5.0,1
Chemistry,Nate,Hartmann,5.0,1
Chemistry,Tarnuma,Tabassum,5.0,1
Chemistry,Yuting,Hu,4.0,1
Chemistry,Timothy,Carroll,5.0,1
Chemistry,Hannah,Kallewaard,4.5,1
Chemistry,Ava,Greenwood,0.0,0
Chemistry,Meghan,Nichol,0.0,0
Chemistry,Veronica,Laos,0.0,0
Chemistry,Jacob,Berenbeim,0.0,0
Chemistry,Alex,Kyranos,0.0,0
Chemistry,Zhang,Liming,0.0,0
Chemistry,Tayseer,Wasif,0.0,0
Chemistry,Micheal,Chin,0.0,0
Chemistry,C.,Mills,0.0,0
Chemistry,Mesopotamia,Nowotarski,0.0,0
Chemistry,Kim,Dinh,0.0,0
Chemistry,Galen,Stucky,0.0,0
Chemistry,Mercy,Anika,0.0,0
Music,Scott,Marcus,3.2,53
Music,Jon,Nathan,2.4,30
Music,Nicolas,Jurkowski,4.0,25
Music,Tim,Cooley,3.3,15
Music,David,Novak,1.7,12
Music,Charles,Asche,4.7,11
Music,Stefanie,Tcharos,4.6,8
Music,David,Malvinni,4.0,7
Music,Victor,Bell,5.0,7
Music,Brent,Wilson,5.0,6
Music,Natasha,Kislenko,5.0,4
Music,Andrew,Watts,5.0,3
Music,Katie,Baillargeon,4.7,51
Music,Derek,Katz,4.5,47
Music,Edmond,Johnson,4.9,27
Music,David,Paul,3.8,25
Music,Mike,Joiner,4.8,23
Music,Kara,Attrep,4.2,21
Music,Vincent,Rone,4.8,20
Music,Henry,Michaels,4.6,19
Music,Maureen,Demaio,4.5,15
Music,Scott,Dirkse,5.0,15
Music,Ruth,Hellier-Tinoco,2.8,15
Music,Jillian,Fischer,3.6,15
Music,Emma,McCullough,3.7,14
Music,Lee,Rothfarb,2.9,14
Music,Kevin,McBrien,4.5,14
Music,Emma,Levine,5.0,13
Music,John,Hajda,3.3,12
Music,Patricia,Hall,4.2,12
Music,Malia,Roberson,3.4,11
Music,Jared,Holton,4.5,11
Music,Annie,Yih,3.2,10
Music,Tiffany,Ta,5.0,9
Music,Paul,Bambach,4.3,9
Music,Chet,Stussy,5.0,8
Music,Phil,Murphy,3.6,7
Music,Liza,Munk,4.7,7
Music,Russell,Knight,3.8,7
Music,Joel,Hunt,4.6,7
Music,Bridget,O'Connell,4.0,6
Music,Matthew,Roy,4.3,6
Music,George,Blake,2.2,6
Music,Dennis,Russell,3.8,6
Music,Erin,Putnam,4.6,6
Music,Nicholas,Ragheb,4.0,5
Music,Max,Jack,3.9,5
Music,Jason,Busniewski,2.7,5
Music,Steven,Gross,4.3,5
Music,Martha,Sprigge,4.4,5
Music,Molly,Clementz,4.7,5
Music,Elizabeth,Hambleton,3.8,5
Music,Evan,Murnane,5.0,5
Music,Eugenia,Conte,4.5,4
Music,Stephanie,Choi,3.0,4
Music,Michel,Gervais,4.9,4
Music,Michael,Vitalino,4.7,3
Music,Richard,Hannington,5.0,3
Music,Randy,Drake,4.7,3
Music,Sunaina,Kale,4.5,2
